Ignore,Key,Message
Y,メッセージ,
,msg1-1,"The day my village <br>was attacked, <br>I ran away and <br>abandoned my family,"
,msg1-2,wishing to only save myself.
,msg2-1,It was that moment when my <br>power of immortality was born.
,msg2-2,A cursed power that forces me <br>to live forever in pain.
,msg3,And the only thing that can <br>let me die is...this flower.
,msg4-1,"I have no idea why <br>it started withering. <br>I’d always assumed that, <br>since <i>she</i> gave her life <br>to make this flower,"
,msg4-2,it would never stop blooming.
,msg5,Maybe...the power <i>she</i> poured <br>into the flower...is dwindling.
,msg6,"If I use it before it <br>completely withers away, <br>I can die."
,msg7-1,"But...I’ll live as a human, <br>and die as a human."
,msg7-2,"That’s what I promised <i>you</i>, <br>after all."
