Ignore,Key,Message
Y,メッセージ,
,msg1-1,「我是个无可救药的人。<br>　看着故乡在眼前走向毁灭，
,msg1-2,　我心里浮现的既不是恐惧，<br>　也不是救人的念头，
,msg1-3,　而是想把这副绝景画下来。」
,msg2-1,「所以我一直觉得，<br>　死于这股力量也是罪有应得。
,msg2-2,　可是呢，菲雅却对我说过，<br>　这是“很美的光”。」
,msg3-1,「我过去一直很后悔，
,msg3-2,　现在却很庆幸自己<br>　把故乡画了下来。
,msg3-3,　因为那景象实在是太美了。」
,msg4,力量稳定下来之后，<br>于贝尔就去远方的疗养院<br>接受治疗了。
,msg5-1,空荡荡的家中只剩下一幅画。
,msg5-2,画中是一座濒临毁灭的城市，<br>美得摄人心魄。
,msg6,我摸了摸枯萎发黑的花。
,msg7-1,这应该不是你当初<br>期望的结果吧。
,msg7-2,可是，我曾经丢下家人不管，<br>要是现在又看着朋友死在眼前，<br>我一定会非常后悔。
,msg7-3,而且，我终于明白了一件事——
,msg8,我想要活得像你一样。
,msg9-1,我想用你留下的这份温柔，<br>像你一样去拯救其他人。
,msg9-2,对我来说，<br>这就是“活得像个人”。
