Ignore,Key,Message
Y,メッセージ,
,msg1,"처음 보는 도시에 왔는데<br>뭐랄까, 다들 어둡네?"
,msg2-1,그러고 보니 최근에<br>재해로 인구의 절반이나<br>희생된 곳이 있다더니...
,msg2-2,그래서 다들 표정이 저렇게...
,msg3,그렇담 내가 모두를<br>웃게 해 주겠슴다!<br>그날의 콜디 선배처럼!
,msg4,"<i>네~ 여러분!<br>잠시 주, 목...</i>"
,msg5,"어... 어라...?<br>누가 다가오기는커녕,<br>이쪽을 쳐다보지도 않네."
,msg6,그러면 알록달록 물감탄으로<br>모두의 시선을 확 사로잡아...!
,msg7-1,"시, 실패인가.<br>그러면 풍선으로 만든 꽃을..."
,msg7-2,이것도 실패.
,msg7-3,그럼 이번엔 비장의 공 묘기를...
,msg8-1,"하지만 그때, 손이 떨려<br>공을 놓치고 말았다."
,msg8-2,"굴러가던 공은 행인의 발에 밟혀,<br>안에 담긴 꽃종이가 쏟아졌다."
,msg9,"<i>아, 아하하핫... 전부 실패했네...</i>"
,msg10,색종이를 주워 담으며<br>고개를 들어보았다.<br>하지만 다들 관심조차 없었고...
,msg11,역시 나는 할 수 없는 거구나.<br>누굴 웃게 해 주긴 무슨...
,msg12-1,<i>흑... 으흑...</i>
,msg12-2,"자갈과 뒤죽박죽이 된<br>색종이를 움켜쥐면서,<br>나는 그 자리에 주저앉았다."
