Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Au moment de laisser le village <br>derrière moi, mon cœur débordait <br>de courage et d'espoir. "
,msg1-2,Seulement...
,msg2-1,Je n'ai pas tardé à être <br>enlevée par des chevaliers <br>de l'Église.
,msg2-2,
,msg3-1,J'ai été menottée et jetée <br>dans un cachot obscur.
,msg3-2,
,msg4,« J'ai froid... » 
,msg5-1,J'avais seulement quitté le village... 
,msg5-2,Qu'avais-je fait pour mériter <br>un tel sort ?
,msg5-3,Pourquoi...
,msg6-1,Et alors que le désespoir était <br>sur le point d'écraser mon cœur... 
,msg6-2,il est apparu. 
,msg6-3,Le duc est apparu.
