Ignore,Key,Message
Y,メッセージ,
,msg1-1,"""Vou fazer valer a justiça"" —"
,msg1-2,"dizendo isso, um nobre<br>cavaleiro salvou o meu vilarejo."
,msg2-1,O brilho prateado<br>da sua armadura... <br>O cinza-escuro da sua espada... 
,msg2-2,Meu coração foi roubado<br>pelo jeito como ele inspirava<br>tanta confiança.
,msg3-1,"Um cavaleiro é o<br>símbolo da justiça.<br>Os cavaleiros, sim,<br>são corretos."
,msg3-2,São o próprio ideal<br>ao qual eu aspiro.
,msg4-1,"Ignorando a oposição dos<br>meus pais, eu fugi de casa. "
,msg4-2,Eu queria partir em busca<br>desse ideal que brilhava<br>com a cor da prata.
,msg5-1,Eu me tornaria uma cavaleira.
,msg5-2,"Uma cavaleira formidável e,<br>assim, uma pessoa correta."
