Ignore,Key,Message
Y,メッセージ,
,msg1-1,Một thời gian sau khi tôi<br>được cử đến một đơn vị<br>với tư cách là cận vệ... 
,msg1-2,tôi được giao nhiệm vụ<br>chăm sóc một tân binh.
,msg2-1,"Cô ấy là một cô gái gầy gò, "
,msg2-2,chắc chắn không phải là<br>người phù hợp để<br>trở thành hiệp sĩ...
,msg3-1,Nhưng chắc chắn<br>cô ấy đến đây vì 
,msg3-2,muốn trở thành một hiệp sĩ<br>của chính nghĩa—giống như tôi.
,msg4,"Vì vậy,<br>tôi phải hỗ trợ và hướng<br>dẫn cô ấy bằng mọi cách có thể."
,msg5-1,"Có vẻ như cô ấy không<br>thể vượt qua được quá<br>trình huấn luyện căng thẳng, "
,msg5-2,vì vậy tôi đã tiếp tục hỗ trợ. 
,msg5-3,"Tôi khiển trách cô ấy,<br>cổ vũ cho cô ấy..."
,msg6,Tôi thực sự tin rằng tất cả<br>sẽ giúp cô ấy trưởng thành...
,msg7-1,"Gần đây có cảm giác như<br>mọi người đang theo dõi,<br>thậm chí còn cười nhạo tôi... "
,msg7-2,Có phải tôi đang<br>tưởng tượng mọi thứ?
