Ignore,Key,Message
Y,メッセージ,
,msg1-1,菲雅的情感流向花朵，<br>流向身在花裡的我。
,msg1-2,她希望我跟她一起救人，<br>這個願望傳到了我心裡。
,msg2,啊……說的也是。<br>我一個人無能為力，<br>但兩個人總有辦法——
,msg3-1,這朵花，本來就是用來<br>抑制菲雅身上力量的東西。
,msg3-2,只要我們願意，<br>應該也能抑制于貝爾的力量。
,msg4,代價是我會消失。<br>不過，這樣也好。<br>這樣就好。
,msg5-1,向來只能袖手旁觀的我，<br>這次終於能救人了。
,msg5-2,對於「殺戮魔女」來說，<br>這種結局簡直太幸福了。
,msg6-1,花的力量開始流向于貝爾，<br>宛如洋溢的生命力。
,msg6-2,花朵失去色彩，<br>我的意識也逐漸模糊。
,msg7-1,啊……終於可以結束了。<br>謝謝妳，菲雅。
,msg7-2,祝妳也能擁有幸福的死亡——
,msg8-1,無數光芒填滿了視野，<br>我的意識逐漸消融在光芒裡。
,msg8-2,罪惡感與後悔漸漸遠去，<br>在飛向天堂的幸福感中，我終於——
,msg8-3,突然，我聽見了一個人的聲音。
,msg9,「既然妳那麼想死，<br>　不如把妳的命給我好了。」
,msg10,……呵呵。真是的。<br>都到最後了還不放過我。
,msg11,不過可以呀。<br>如果是為妳而死，<br>那倒也不錯——
