Ignore,Key,Message
Y,メッセージ,
,msg1,A-Aquilo era impossível.<br>Era mentira.<br>F-F-Foi tudo engano meu?
,msg2,T-T-Tudo que a-aconteceu<br>até aquele dia?
,msg3,"Os maus tratos de quando<br>eu era pequena, "
,msg4,o fato de eu ter sido expulsa<br>de casa e mandada para<br>a escola militar... Tudo?
,msg5,"Os maus tratos de<br>quando eu era pequena, "
,msg6,o fato de eu ter sido<br>expulsa de casa e mandada<br>para a escola militar... Tudo?
,msg7,"M-Mas,<br>e quando todos falavam<br>mal de mim na escola,<br>dizendo que eu era<br>uma garota sombria...?"
,msg8,"Não, também não<br>era verdade. "
,msg9,Ninguém nunca disse nada disso.<br>Nunca falaram nada de mim...
,msg10,"E-Espere aí, então...<br>Quando eu fui ameaçada<br>com espadas na escola..."
,msg11,"Ah, sim... Eu lembrei..."
,msg12,Eu...
,msg13,"Fui eu quem...<br>Eu achei que estavam<br>falando mal de mim,"
,msg14,então eu saquei...<br>A espada...
,msg15,
,msg16,"Ninguém...<br>Ninguém teve culpa de nada,<br>fui eu, só eu..."
,msg17,Eu que...<br>Tudo até aquele dia...
,msg18,"""Você dá mesmo muita pena...<br>Você viveu sua vida toda assim,<br>não foi?"""
,msg19,"Mentira, mentira..."
,msg20,"Ah, ahhh, aaaaaaaaaaaah!"
