Ignore,Key,Message
Y,メッセージ,
,msg1,怎、怎麼可能是這樣……騙人……<br>是、是、是我誤會了？
,msg2,從、從、從以前到現在——<br>全部都是我誤會了？
,msg3,小時候<ct=3000>被人欺負</ct>、
,msg4,後來<ct=3000>被趕出家門</ct>送進培訓學校……<br>全部？
,msg5,對、對呀——<br>因為我老是畏畏縮縮，
,msg6,爸爸媽媽擔心我交不到朋友，<br>才把我送到那所學校……
,msg7,可、可是那裡一直有人<br><ct=3000>在背後說我壞話</ct>，<br>嫌我陰沉……
,msg8,不、不對，他們什麼都沒說。
,msg9,關於我這個人，<br>他們什麼都沒說……
,msg10,等、等等，那……<br>在學校<ct=3000>拿劍砍我</ct>的那些人是……？
,msg11,啊、啊……我想起來了……
,msg12,是我……
,msg13,是我覺得……<br>是我認定那些人在<ct=3000>說我壞話</ct>，
,msg14,所以就……拿劍……
,msg15,
,msg16,他們……他們沒有錯，<br>我卻、我卻……
,msg17,我卻把他們……<br>一直以來、都是我……
,msg18,「……真可憐……<br>　妳一直都過著這種生活吧……」
,msg19,不、這不是真的……
,msg20,啊……啊啊……啊啊啊啊啊啊啊啊！
