Ignore,Key,Message
Y,メッセージ,
,msg1,"Making the most of what I learned<br>about the sword at school,<br>I joined a militia."
,msg2,The witches’ Curses kept me<br>busy with so much work...
,msg3,"Still, I felt I finally found<br>the place where I belong...<br>I was happy."
,msg4,"...But, even that<br>only lasted for a moment."
,msg5,I was suddenly sentenced to<br>be <ct=3000>banished</ct> from the militia.
,msg6,Wh-Why?<br>Why are you banishing me?!
,msg7,I’m in pieces as<br>the Knights surround me.
,msg8,"Then, I remember the first rule<br>a knight learns at school."
,msg9,“The duty of the Knights is to<br><ct=3000><i>hunt</i></ct> the witches who defy<br>the Church...”
,msg10,N-No! I-I’m not a w-w-witch...!
,msg11,I-I gotta fight...!
,msg12,B-B-Before they kill me...<br>I gotta...
,msg13,<color=#FFFFFF00>I gotta...</ct>kill them!!
