Ignore,Key,Message
Y,メッセージ,
,msg1,ข้าฝันอยากเป็นแม่มดเมื่อโตขึ้น
,msg2-1,ความทรงจำแรกๆ<br>ที่ข้าจำได้คือภาพของม้าป่าที่ทำให้ชีวิต<br>แสนสั้นเพียงห้าปีของข้าเกือบหลุดลอย 
,msg2-2,จากนั้นความทรงจำต่อมา<br>ก็คือภาพผ้าคลุมสีเข้ม<br>โบกสะบัดและแสงดาวสลัว
,msg3-1,ก่อนที่กีบเท้าของม้าจะ<br>กระแทกลงที่หัวข้า 
,msg3-2,นางก็ปรากฏตัวขึ้นแล้วไล่ม้านั้น<br>ไปอย่างอาจหาญด้วยพลังลึกลับ
,msg4-1,แน่นอนว่าปกติคนเราอาจจะหันหน้า<br>หนีปิดตาแล้วรอรับความตาย... 
,msg4-2,แต่ข้าเห็นทุกอย่างที่เกิดขึ้น<br>นางช่วยชีวิตข้า...<br>ด้วยเวทมนตร์
,msg5,...และหลังจากที่นางช่วยชีวิตข้าแล้ว<br>นางก็เดินจากไปในทันที
,msg6,แม้แต่ขณะที่ข้ามองนางจากไป<br>นางก็ยังเปล่งประกาย
