Ignore,Key,Message
Y,メッセージ,
,msg1,"Ведьм осуждают,<br>изгоняют их из мира как зло.<br>Она не была исключением."
,msg2-1,"Ее преследовала Церковь,<br>поэтому она ретировалась<br>после того,<br>как меня спасла. "
,msg2-2,"Мои родители<br>приложили немало усилий,<br>чтобы заставить меня молчать —<br>мол, быть спасенным<br>ведьмой это позор."
,msg3,Но я знала правду...<br>Ведьмы —<br>герои!
,msg4-1,"Они выбирают жизнь в тени,<br>наказывая злодеев,<br>которых не смог покарать закон.<br>Зло, искореняющее<br>еще большее зло. "
,msg4-2,Вот кто такие ведьмы!
,msg5-1,"Это правда,<br>никто этого не понимает!<br>Я единственная в этом городе,<br>кто знает... "
,msg5-2,"если это не судьба,<br>то тогда что?!"
,msg6,Эта встреча что-то значила.<br>Эта удивительная<br>встреча с ней...<br>была не случайна!
