Ignore,Key,Message
Y,メッセージ,
,msg1,Me he inspirado en esa<br>bruja desde el día en que<br>nos conocimos.
,msg2,"Tenía un parche en el ojo,<br>y su pelo era...<br>¿largo? Sí, largo…"
,msg3,Copié su apariencia e<br>intenté hablar como ella.
,msg4-1,Creo que también decía<br>algo de las estrellas... 
,msg4-2,"¡Ah, ya me acuerdo!<br>La ""Soberana de las Estrellas"".<br>¡Eso era!"
,msg5,"¡Perfecto!<br>¡Desde hoy,<br>seré la Soberana de las Estrellas!"
,msg6-1,"Todos los demás creen que<br>soy una excéntrica estúpida, "
,msg6-2,porque nadie sabe la verdad.
,msg7,PERO... no me importa.<br>¡Las amistades no son más<br>que una frivolidad cuando uno<br>sirve a una causa superior!
,msg8-1,"¡Así es!<br>¡Soy la Soberana de las Estrellas,<br>la Testigo del Mundo! "
,msg8-2,La soledad me sienta<br>perfectamente.<br>No me siento sola en<br>lo más mínimo.
,msg9,"Al fin y al cabo,<br>los héroes no necesitan<br>a nadie más que a sí mismos."
