Ignore,Key,Message
Y,メッセージ,
,msg1,Thế giới đã bị hủy diệt rồi. 
,msg2,Đó là những gì tôi học được<br>thông qua hành trình này.
,msg3,"Những Lời Nguyền Rủa<br>đã chiếm lấy vùng đất,<br>bành trướng nơi này với<br>những sinh vật mà tôi<br>chưa từng thấy trước đây. "
,msg4,Không nơi nào được an toàn.
,msg5,"Nhưng, mọi người vẫn sống."
,msg6,"Sau khi trải qua nỗi đau,<br>nỗi buồn, sự mất mát vì đánh<br>mất những người thân yêu,"
,msg7,sự tuyệt vọng nhấn chìm<br>thế giới của họ vào bóng tối... 
,msg8,họ đã tìm thấy ánh sáng<br>bên trong chính mình...
,msg9,"Lòng tốt của ai đó, một nụ "
,msg10,"cười luôn khắc ghi trong lòng, "
,msg11,những ký ức tươi sáng về<br>một người thân yêu—
,msg12,mỗi người đều có một tia sáng<br>dịu dàng soi rọi xuyên qua<br>nỗi tuyệt vọng trong tim.
,msg13,Đúng rồi.<br>Thế giới vẫn chưa bị hủy diệt.
,msg14,"Chỉ cần có ai đó giữ hình<br>ảnh người khác ở trong tim,<br>thì ánh sáng đó sẽ<br>không bao giờ tắt!"
,msg15,"Thế giới này không khỏi<br>run sợ khi đứng trên sự<br>chống đỡ cuối cùng, "
,msg16,và đó là lý do tại sao thế<br>giới buộc phải tỏa sáng.
,msg17,Ngọn lửa đang lụi tàn trong<br>tôi lại bắt đầu cháy lên rực rỡ.
