Ignore,Key,Message
Y,メッセージ,
,msg1,"Aunque no cayeron cristales <br>sobre nuestra isla, <br>criaturas malditas cruzaron <br>el estrecho y nos atacaron."
,msg2,"Mientras todos se dispersaban <br>intentando escapar, tuve la mala <br>suerte de captar la atención de <br>algunas de las criaturas."
,msg3,"Escapé hacia el bosque, <br>pero me persiguieron <br>sin descanso."
,msg4,"Corrí desesperadamente por mi <br>vida, pero cuando me detuve <br>para recuperar el aliento, oí el <br>repentino rumor de unos pasos..."
,msg5,"“¡Aaaah...! Me duele...!"""
,msg6,"Luego de que las criaturas <br>me mordieran la pierna y <br>me derribaran, avanzaron <br>lentamente hacia mí."
,msg7,No... ¡No quiero morir! <br>¡¡No aquí...!!
,msg8,...Fue entonces cuando <br>escuché esa voz.
,msg9,"""Empuñame..."""
,msg10,"Allí estaba, tirada en el suelo: <br>una espada con una hoja tan <br>negra como la noche."
