Ignore,Key,Message
Y,メッセージ,
,msg1,Nrrghh... Everything hurts...!
,msg2,Who knew wearing myself out <br>fighting would be this painful...
,msg3,"With the enemy surrounding us, <br>running away felt like too much <br>of a hassle, so I did my best <br>to protect the rear..."
,msg4,"...Hehe. Guess I shouldn’t fight <br>in ways I’m not used to, huh...?"
,msg5,“...My master.” 
,msg6,There it was. <br>The same voice as back then—<br>the voice of the sword.
,msg7,Sorry... Looks like I’m not <br>gonna be around to find <br>your master after all...
,msg8,"But, it’s okay <br>for me to go, right...? <br>I can’t keep my eyes open <br>much longer..."
,msg9,“This will mark the second <br>time I save your life.” 
,msg10,“My...master.”
,msg11,As everything faded to black...<br>it felt as if the sword was <br>shining brightly.
