Ignore,Key,Message
Y,メッセージ,
,msg1,Several years passed <br>in the blink of an eye.
,msg2,One day—<br>a genuinely normal day—
,msg3,"the Duke smiled as <br>he’s always done, <br>and said to me..."
,msg4,"“Thank you as always. <br>I’m glad you’re here <br>for me, Iris.”"
,msg5,I must’ve heard those <br>words countless times.
,msg6,"But for some reason, <br>hearing them again <br>suddenly made me realize."
,msg7,...This is the place <br>I can call home.
,msg8,And this hopelessly <br>warm-hearted man is <br>the person I can serve <br>for as long as I live.
,msg9,
,msg10,...My lord.
,msg11,"From this day forward, <br>no matter what kind of <br>hardships we may face, <br>I shall remain by your side."
,msg12,Because...
,msg13,that is exactly <br>what I was born to do.
