Ignore,Key,Message
Y,メッセージ,
,msg1,"Ketika aku bangun, <br>aku merasa hangat...<br>dan aku menghirup aroma <br>wangi yang belum pernah <br>aku hirup sebelumnya."
,msg2,
,msg3,"Butuh waktu beberapa saat <br>sebelum aku sadar aku <br>sedang berbaring di kasur <br>empuk, yang dilapisi dengan <br>kain bersih."
,msg4,
,msg5,"Ketika aku pingsan saat hujan, <br>Duke dari Fran datang <br>menyelamatkanku."
,msg6,"Dia tahu aku adalah penyihir, <br>meski begitu dia tidak <br>menyerahkanku ke gereja."
,msg7,
,msg8,"Faktanya, <br>dia tau semua tentang diriku, <br>dan membawaku untuk <br>dijadikan pembantunya."
,msg9,
,msg10,"...Sampai hari ini, <br>aku ingat bagaimana Duke <br>tersebut melihatku...<br>dengan senyuman hangatnya."
,msg11,
