Ignore,Key,Message
Y,メッセージ,
,msg1,"Es stimmt anscheinend, <br>was alle sagten: "
,msg2,"Hexen-Verwandlungen finden <br>meistens statt, wenn die <br>Gefühle durchdrehen."
,msg3,Ich riss mich von ihm <br>los und er flog mit aller <br>Wucht durch das ganze Zimmer.
,msg4,"Nachdem er gegen die <br>Wand flog, sackte der <br>Mann bewusstlos zu Boden."
,msg5,Mir ist so heiß ... <br>als ob Feuer durch meine <br>Adern zischt ... Diese Kraft ... 
,msg6,Ist das etwa die Kraft ... <br>einer Hexe?
,msg7,Mit Leichtigkeit vertrieb ich die <br>Männer aus meinem Haus. <br>Meinen nichtsnutzigen <br>Vater mit inbegriffen. <br>Zum ersten mal <br>in meinem Leben ... <br>spürte ich so etwas wie Stolz.
,msg8,Von nun an würde <br>alles besser werden. 
,msg9,Ich werde ausbrechen <br>aus diesem Höllenloch.
,msg10,"Es dauerte nicht lange, <br>bis mir bewusst wurde, <br>wie leichtgläubig ich war."
,msg11,"Mein Vater kam zurück, <br>die Ritter von <br>Longinus im Schlepptau."
,msg12,"Ich erinnere mich <br>noch heute darauf, <br>wie hämisch er grinste, <br>mit dem Lederbeutel in der <br>Hand, den er von die <br>Kirche bekommen hatte."
,msg13,Bestimmt waren eine handvoll <br>Goldstücke in dem Beutel ... 
,msg14,"Gerade so viel, wie ich ihm <br>anscheinend wert war."
