Ignore,Key,Message
Y,メッセージ,
,msg1,"В моей жизни не было ничего,<br>кроме невзгод и отчаяния."
,msg2,"Когда я была маленькой,<br>мать завела интрижку на<br>стороне и бросила нас."
,msg3,Я осталась с отцом -<br>безработным пьяницей-<br>игроманом. 
,msg4,Все заработанные мной<br>деньги он спускал<br>в игорных домах.
,msg5,Сегодня группа мужчин<br>ворвалась в наш дом. 
,msg6,"Это коллекторы,<br>они пришли к отцу."
,msg7,Но у нас не осталось<br>ничего ценного.
,msg8,И тогда они обратили<br>свой взор на меня.
,msg9,"""Покупатель найдется на все -<br>даже на такую грязную<br>малявку, как ты"", -<br>усмехнулся один из них."
,msg10,"Его взгляд скользил<br>по моему телу,<br>оценивая его."
,msg11,Тогда я и стала ведьмой.
