Ignore,Key,Message
Y,メッセージ,
,msg1-1,"그로부터 몇 년이 지나,<br>리베리아랑 완전히 친해진 나는"
,msg1-2,평소처럼 그 아이를 보러 갔다.<br>그런데...
,msg2,‘침입자다!’
,msg3,...무장한 부족민들에게<br>포위당하고 말았다.
,msg4,"괘, 괜찮아.<br>리베리아한테 했듯이<br>대화로 푼다면..."
,msg5,나는 창을 든 자에게<br>말을 걸어보려 했지만...
,msg6,‘규율에 따라 죽인다!’
,msg7,사내가 창을 치켜들었다.
,msg8-1,<i>꺄앗...!</i>
,msg8-2,내가 눈을 질끈 감으려던 그때...
,msg9,"‘죽이는 거, 안 돼!!’"
,msg10,"리베리아가 나타나<br>내 앞을 막아섰다.<br>리베리아, 와 줬구나...!"
,msg11,"‘그 녀석, 이방인.<br> 규율에 따라 죽여라!’"
,msg12,"‘...싫어.<br> 아이셰, 내 친구!’"
,msg13-1,"리베리아가 떨리는 손으로<br>단검을 움켜쥐자,"
,msg13-2,그들은 차가운 눈으로<br>리베리아를 쏘아보았다.<br>배신자를 보는 눈빛이다.
,msg14,이대로 가면 리베리아마저...<br>어떻게 하면 좋지?
