Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Мой хозяин археолог, "
,msg1-2,поэтому рядом с ним всегда<br>было много помощников.
,msg2,"Некоторые из них говорили<br>мне очень жестокие вещи,<br>но это ничего."
,msg3,"Ведь это мне хозяин<br>доверяет помогать ему,<br>когда ему что-то нужно."
,msg4,"Он доверяет мне носить<br>очень тяжелые вещи и<br>отгонять бандитов,<br>когда мы путешествуем."
,msg5,Он доверяет мне все это... 
,msg6-1,Однажды я отстала от<br>остальных в горах. 
,msg6-2,"Мне потребовалось<br>целых пять дней,<br>чтобы добраться до дома,<br>и когда я вернулась,"
,msg6-3,хозяин был так... 
,msg7,О-Он был так... 
,msg8,"В любом случае,<br>я очень везучая.<br>И счастливая. Да."
,msg9-1,Как-то раз... Как-то раз 
,msg9-2,хозяин взял меня с собой<br>в поход к каким-то<br>древним руинам. Да.
,msg10-1,"Когда мы добрались до места,<br>он приказал мне... "
,msg10-2,Он сказал мне не сдвигаться<br>ни на шаг с этого места.
