Ignore,Key,Message
Y,メッセージ,
,msg1,"Herrchen ist so nett zu mir. <br>Doch, wirklich."
,msg2-1,"Er nahm mich auf, <br>nachdem ich als Baby <br>ausgesetzt worden war, "
,msg2-2,weil ich eine Hexe bin.
,msg3-1,"Er gibt mir jeden <br>Tag viel Arbeit, "
,msg3-2,"und alle drei Tage kriege <br>ich sogar was zu essen. <br>Doch, wirklich."
,msg4,"Herrchen ist sehr nett, <br>aber immer mache <br>ich irgendwas, <br>was ihn wütend macht ..."
,msg5,"Wie zum Beispiel damals. <br>Ich habe Herrchen nicht <br>gehorcht und er musste den <br>ganzen Tag damit verbringen, <br>mich zu bestrafen."
,msg6-1,Das war alles meine Schuld. 
,msg6-2,"Herrchen hat <br>mir nämlich gesagt, <br>ich soll mich nicht <br>blicken lassen und ich ... <br>hab’s nicht gemacht."
,msg7-1,"Darum hat Herrchen <br>sich extra Zeit genommen, <br>mich auszuschimpfen. "
,msg7-2,"Ich habe echt Glück, <br>ein solches <br>Herrchen zu haben. <br>Doch, wirklich."
