Ignore,Key,Message
Y,メッセージ,
,msg1,Но это был не он.<br>Нет.
,msg2,"Наши взгляды<br>встретились на секунду,<br>он поднял руку и…"
,msg3-1,"""А-а!.."" "
,msg3-2,"Я зажмурила глаза,<br>вытянув руки вперед,<br>чтобы заблокировать удар."
,msg4-1,"Но боли,<br>которую я ожидала,<br>не последовало.<br>В смятении я открыла<br>глаза и поняла, "
,msg4-2,что он положил свою<br>руку мне на макушку.
,msg5,"""Все хорошо"",<br>- сказал он мне.<br>""Ты молодец..."""
,msg6-1,Таких слов я не<br>слышала никогда... 
,msg6-2,Во мне пробудилось<br>какое-то незнакомое чувство…
,msg7-1,"Я не знала,<br>что в мире есть что-то,<br>что не пугает, "
,msg7-2,не причиняет боль...<br>Никогда не знала…
,msg8,"Хозяин велел мне<br>никогда не прикасаться<br>к нему и держаться подальше,<br>чтобы не попадаться<br>ему на глаза, но..."
,msg9-1,"Эти глаза,<br>смотревшие сейчас<br>прямо в мои, "
,msg9-2,эта рука на моей макушке...<br>они такие...<br>ласковые. 
,msg9-3,Неужели он…
,msg10-1,"""Я пришел забрать тебя,"" "
,msg10-2,- сказал он.<br>Эти простые слова начали<br>медленно разрывать<br>сковывавшие меня цепи.
,msg11-1,"Мой страх улетучился,<br>и на смену ему пришло другое,<br>незнакомое чувство. "
,msg11-2,"В этот момент я поняла,<br>что я…"
,msg12,"Я дома, хозяин."
