Ignore,Key,Message
Y,メッセージ,
,msg1,當我準備把做好的娃娃<br>送去給王子殿下時，<br>胸口傳來一陣微弱的疼痛。
,msg2-1,就像荊棘刺入身體似的，<br>隱隱的痛楚。
,msg2-2,我知道，這是嫉妒……
,msg3-1,妳可以一直待在王子殿下身邊，<br>可以得到他的呵護。
,msg3-2,太不公平了……<br>只有我得不到他的關注！
,msg4,啊！這樣不行。<br>我好不容易才把妳做好的……
,msg5-1,對不起，王子殿下……<br>我果然是一個壞魔女。
,msg5-2,其實我好希望<br>能像你的騎士一樣，<br>一直陪伴在你身邊。
,msg6-1,但是沒關係。
,msg6-2,我得不到他的微笑，<br>但妳一定可以。
,msg7-1,像這樣被他緊緊抱在懷裡，<br>從早到晚陪在他身旁，<br>聽他說早安和晚安……
,msg7-2,作為我的化身。
,msg8,呵呵，呵呵呵……<br>差不多該出發了。
,msg9-1,王子殿下……
,msg9-2,這份禮物裡面有我對你<br>滿滿的深深的<ct=3000>愛</ct>，<br>我要把它送給你。
,msg10,今天晚上，<br>記得要等我喔。
