Ignore,Key,Message
Y,メッセージ,
,msg1,她刚才叫我的王子殿下——<br>爸比……
,msg2-1,爸比、爸比、爸比、爸比、<br>爸比比比……………………
,msg2-2,那妈妈是谁……
,msg3,咦？只要是男生她就叫爸比，<br>是女生她就叫妈咪？
,msg4,王子殿下发现了我，<br>于是向我解释了原因。
,msg5-1,原来是这样啊……
,msg5-2,这样啊，那就好，那就好……
,msg5-3,啊～太好了……
,msg6,不过，那种叫法<br>最好还是改过来——
,msg7,“妈咪，你怎么了？”
,msg8,她还是个孩子，<br>就让她叫吧。<br>爸比和妈咪……呵呵呵。
,msg9-1,从刚才的震惊中<br>回过神来我才发现，
,msg9-2,那个小女孩身在半空中的<br>一个奇妙洞穴里。
,msg10-1,虽然我有点在意<br>那是怎么一回事……<br>王子殿下却若无其事地<br>跟她说着话。
,msg10-2,他一定是为了安抚这个<br>看起来有些寂寞的孩子吧。
,msg11-1,王子殿下，你真的好体贴……
,msg11-2,跟当初救我出来的时候一样，<br>完全没变……
