Ignore,Key,Message
Y,メッセージ,
,msg1,"Khi tôi chuẩn bị tặng cho<br>hoàng tử của mình<br>con búp bê đã hoàn thành,<br>tôi cảm thấy hơi đau ở ngực."
,msg2-1,"Cơn đau âm ỉ,<br>giống như bị gai đâm. "
,msg2-2,Tôi đã biết đây là gì...<br>Sự ghen tị…
,msg3-1,"Ngươi chỉ là một con búp bê...<br>nhưng ngươi sẽ luôn ở<br>bên cạnh hoàng tử của ta,<br>và ngài ấy sẽ trân trọng ngươi. "
,msg3-2,Thật không công bằng...<br>Ta thậm chí còn không<br>thể khiến ngài ấy quay<br>lại và nhìn về phía ta!
,msg4,...! Ta-ta không<br>thể nghĩ như vậy được.<br>Ta đã cố hết mình<br>để làm ra ngươi... 
,msg5-1,"Em xin lỗi,<br>hoàng tử của em...<br>Em đoán rốt cuộc em cũng<br>là một phù thủy quỷ quyệt. "
,msg5-2,"Em thực sự chỉ<br>muốn ở bên cạnh ngài,<br>như hiệp sĩ của ngài."
,msg6-1,Nhưng em ổn mà. 
,msg6-2,"Ngay cả khi không có cách nào để<br>em có thể khiến ngài mỉm cười,<br>em chắc chắn rằng con búp<br>bê này sẽ làm được điều đó."
,msg7-1,"Từ lúc ngài nói<br>“Chào buổi sáng” cho đến<br>khi nói “Chúc ngủ ngon”,<br>hãy ôm nó thật chặt,<br>và luôn giữ nó bên cạnh ngài... "
,msg7-2,Ở chỗ em…
,msg8,He he...<br>He he he...<br>Đã đến lúc rồi phải đi rồi.
,msg9-1,...Hoàng tử của em... 
,msg9-2,Em sẽ gửi cho ngài<br>một món quà tràn ngập<br>tình yêu bất diệt của em.
,msg10,Em thực sự hy<br>vọng ngài sẽ<br>mong chờ tối nay.
