Ignore,Key,Message
Y,メッセージ,
,msg1-1,……唔，好刺眼。<br>是谁……母亲大人……？
,msg1-2,我睁开肿胀的双眼定睛看去，<br>发现身边站着一群陌生的魔女。
,msg2,“这里有个小魔女还活着。”
,msg3-1,小魔女？
,msg3-2,有什么东西飘浮在我的四周，<br>这些是……
,msg4-1,胸针。
,msg4-2,伞。
,msg4-3,怀表。
,msg4-4,缎带。
,msg4-5,这些失去了主人的饰物，<br>正向我传递着某些讯息。
,msg5-1,「想要守护你」、<br>「还想继续陪伴你」……
,msg5-2,　这是母亲大人和姐姐她们的……
,msg6-1,“你不必为包庇人类的叛徒流泪。
,msg6-2,　如果你有身为魔女的骄傲，<br>　就抬起头来。
,msg6-3,　因为我们是上天选定的统治者。”
,msg7,上天选定的统治者？<br>不要逗我笑了。
,msg8-1,某种黑暗、灼热又粘稠的东西，<br>在我心中蠢蠢欲动——
,msg8-2,啊，这就是所谓的憎恶吧。
,msg9,我想不顾一切地大肆破坏。<br>将眼前这些魔女，全都——
,msg10-1,此时，大姐的伞<br>突然静静地打开了。
,msg10-2,它遮住我的视线，<br>并且将伞柄朝向我。
,msg11,好像在提醒我<br>不要凝视恶的深渊，<br>并指引我该走的路——
,msg12-1,“对不起，姐姐。<br>　是我太过轻率，有失淑女风范。
,msg12-2,　可是，听到「身为魔女的骄傲」<br>　这种话，您不会觉得荒谬吗？”
,msg13-1,“她们的行为<br>　与魔女狩猎无异却毫不自知——
,msg13-2,　这岂止是可笑，简直是可悲。”
,msg14,我接过伞柄转身离开，<br>在雨后澄澈的天空下<br>踏上自己的路。
,msg15-1,我会否定你们的想法。<br>我要将魔女与人类<br>共存的理想化为现实，
,msg15-2,让你们承认我的家人是正确的。
,msg15-3,我很乐意成为这一切的基石。
,msg16-1,到那时候，我才能以身为一名<br>堂堂正正的魔女为荣……
,msg16-2,不对，是为堂堂正正的自己<br>感到自豪。
,msg16-3,母亲大人、姐姐们，<br>请在身边一直守护我。
