Ignore,Key,Message
Y,メッセージ,
,msg1-1,……ん、明るい。<br>誰、お母さま……？
,msg1-2,腫れた目を凝らすと<br>初めて見る魔女たちが<br>立っていた。
,msg2,「小さな魔女が<br>　生き残っているわ」
,msg3-1,小さな魔女？
,msg3-2,何かが私の周囲に浮かんでいる、<br>これは……
,msg4-1,ブローチ。
,msg4-2,傘。
,msg4-3,懐中時計。
,msg4-4,リボン。
,msg4-5,持ち主を失った装飾品から<br>何かが伝わってくる。
,msg5-1,守りたかった。<br>もっと一緒に居たかった。
,msg5-2,これはお母様とお姉様たちの……
,msg6-1,「人間を擁護した者どもに<br>　涙を流す必要はないわ。
,msg6-2,　誇り高い魔女なら、<br>　顔をあげなさい。
,msg6-3,　私たち魔女は<br>　選ばれた存在なのだから」
,msg7,選ばれた存在？<br>笑わせないで。
,msg8-1,黒くて熱い、どろどろしたものが<br>私の中で鎌首をもたげる──
,msg8-2,ああ、きっとこれを<br>憎悪と呼ぶのね。
,msg9,めちゃくちゃに壊してしまいたい。<br>目の前の魔女たちを、全員──
,msg10-1,ふいにお姉様の傘が<br>音もなく開いた。
,msg10-2,傘は私の視界を遮り、<br>持ち手を私へと向ける。
,msg11,まるで、<br>悪いものから目を背けさせ、<br>進むべき道を示すかのように──
,msg12-1,「ごめんなさい、お姉様。<br>　レディにあるまじき浅慮だったわ。
,msg12-2,　でも、誇り高い魔女が<br>　聞いて呆れると思わない？」
,msg13-1,「魔女狩りをしている人間と<br>　同じことをしていると<br>　気付かないなんて、
,msg13-2,　滑稽を通り越して哀れだわ」
,msg14,傘の持ち手をとって踵を返した。<br>雨上がりの清々しい空の下を進む。
,msg15-1,否定してやるわ。<br>魔女と人間が<br>共に生きる世界を実現して、
,msg15-2,正しいのはお母様たちだと<br>認めさせる。
,msg15-3,私は喜んでその礎になるわ。
,msg16-1,その時初めて、<br>私は立派な魔女……
,msg16-2,いいえ、<br>自分を立派と誇れると思うの。
,msg16-3,だからお母様、お姉様たち。<br>どうか隣で、見守っていて。
