Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Quería ir a donde <br>está mi hermana,"
,msg1-2,pero una enorme montaña <br>de hielo bloqueó mi camino. 
,msg1-3,Fue cuando conocí <br>al lindo duque.
,msg2-1,"Su bastón de disipación <br>de maldiciones nos ayudó <br>a subir a la cumbre, "
,msg2-2,y allí vimos a mi hermana... 
,msg2-3,que se había convertido <br>en una bruja de Qlipha.
,msg3,Mi hermana nunca haría <br>daño ni a una mosca... <br>¿Cómo pudo...?
,msg4-1,"De repente, el hielo comenzó <br>a mostrarnos sus recuerdos. "
,msg4-2,"Los métodos de tortura de la <br>inquisición eran mucho más crueles <br>de lo que los rumores decían, "
,msg4-3,y el corazón de mi hermana <br>se quebró de dolor. 
,msg4-4,Así es como nació la maldición <br>que lo congela todo.
,msg5-1,Te hicieron tantos <br>actos horribles... 
,msg5-2,"Espérame, hermana. <br>Te rescataré."
