Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Я хотела отправиться<br>следом за сестрой, "
,msg1-2,но путь мне преградила<br>огромная ледяная гора. 
,msg1-3,Тогда-то я и встретила<br>доброго герцога.
,msg2-1,"Его посох, снимающий Проклятия,<br>помог нам подняться на вершину, "
,msg2-2,и там мы увидели<br>мою старшую сестру... 
,msg2-3,она превратилась<br>в Ведьму Клифа.
,msg3,За всю жизнь сестра не<br>обидела и мухи...<br>Как так?..
,msg4-1,И тут...<br>лед вдруг начал показывать<br>нам ее воспоминания. 
,msg4-2,"Методы пыток,<br>применяемые Инквизицией,<br>оказались гораздо более жестокими, "
,msg4-3,"чем говорят слухи, и от боли сердце<br>моей сестры не выдержало. "
,msg4-4,"Так родилось Проклятие,<br>замораживающее все живое."
,msg5-1,Как они могли сделать с<br>тобой такие ужасные вещи... 
,msg5-2,"Просто жди,<br>сестренка.<br>Я спасу тебя."
