Ignore,Key,Message
Y,メッセージ,
,msg1,Моя сестра даже не ведьма...<br>Зачем им ее арестовывать?!
,msg2-1,Они пришли за мной... 
,msg2-2,"Она специально<br>подставила себя,<br>чтобы дать мне<br>возможность убежать."
,msg3-1,"Ни одна ведьма,<br>попавшая в руки Инквизиции,<br>никогда не возвращалась. "
,msg3-2,Их всех подвергают<br>ужасным пыткам... 
,msg4-1,Сестренка... 
,msg4-2,"Ты всегда защищала меня, "
,msg4-3,а я не сделала для<br>тебя ничего взамен... 
,msg4-4,"Нет, это не может<br>закончиться вот так... "
,msg5-1,"Когда мне было грустно<br>или хотелось плакать, "
,msg5-2,я всегда обнимала плюшевого<br>мишку - подарок старшей сестры. 
,msg5-3,Она вложила в этого медвежонка<br>свою любовь и теплоту.
,msg6-1,Да...<br>Она всегда спасала меня... 
,msg6-2,но теперь настала моя очередь. 
,msg6-3,"Я спасу тебя,<br>сестренка!"
