Ignore,Key,Message
Y,メッセージ,
,msg1-1,"“It’ll be okay,” she said,"
,msg1-2,before holding out <br>a stuffed bear she had <br>made for me.
,msg2-1,"My mind struggled to keep up, <br>but I accepted her present."
,msg2-2,Then Big Sis pulled me <br>into her warm embrace.
,msg2-3,"“Happy birthday,” she hummed."
,msg3-1,"You can’t, Big Sis..."
,msg3-2,"You’re going to be <br>kicked out, too..."
,msg4-1,"Tears streamed down my face, <br>and once they started, <br>they never stopped."
,msg4-2,I held the stuffed bear <br>close to my chest and <br>wept in Big Sis’s arms.
,msg4-3,
,msg5-1,"After that, the two of us <br>went into hiding."
,msg5-2,"Everyday was tough, <br>but just knowing Big Sis <br>was waiting for me at home..."
,msg5-3,was all I needed to be happy.
,msg6-1,But...
,msg6-2,I guess witches really aren’t <br>allowed to find happiness.
