Ignore,Key,Message
Y,メッセージ,
,msg1,"Suatu hari, profesor berkata <br>padaku untuk mengunjungi <br>laboratoriumnya bersama <br>dengannya."
,msg2,Ini tidak biasa...karena dia <br>selalu merahasiakan <br>penelitiannya.
,msg3,
,msg4,"Setelah kami tiba, <br>dia memberikanku beberapa <br>dokumen dan berkata,"
,msg5,"""Ambil ini dan tinggalkan kota ini secepatnya."""
,msg6,...Membutuhkan waktu <br>untukku untuk memahami <br>apa yang ia katakan.
,msg7,Kenapa...?
,msg8,Apakah aku melakukan <br>kesalahan?
,msg9,"Apapun yang aku tanyakan, <br>professor tidak menjawab <br>satupun."
,msg10,
