Ignore,Key,Message
Y,メッセージ,
,msg1,"One day, the professor told me <br>to visit her laboratory together <br>with her."
,msg2,It was quite unusual...
,msg3,since she tends to keep <br>her research private.  
,msg4,"As soon as we arrived, <br>she handed me a pile <br>of documents and said,"
,msg5,“Take these and leave this country immediately.”
,msg6,It took me a while to <br>understand what she <br>was saying...
,msg7,Why...?
,msg8,Have I done <br>something wrong?
,msg9,"No matter what I asked though,"
,msg10,the professor never said a word.
