Ignore,Key,Message
Y,メッセージ,
,msg1,The Curse should<br>have been dispelled...<br>so <i>why</i> has it reawakened?!
,msg2,"Pollen laced with deadly poison<br>rained down upon the city,<br>still buzzing with festivities."
,msg3,"In the center of it all stood<br>Solomon, the acolyte of<br>the most ancient demon.<br>He whispered something<br>to that girl I saved before,<br>and she began to<br>lose control once more."
,msg4,"“I’ll go after Solomon.<br>You take care of<br>that girl, Guinevere!”"
,msg5,"At Elaine’s command,<br>I nodded and got to work."
,msg6-1,"The reawakened Curse was<br>more formidable than before,<br>consuming the city and<br>leaving only decay."
,msg6-2,"If I went in there this time,<br>I might actually not<br>make it back out..."
,msg7,Even so...I can’t back down now!
,msg8-1,"—Somehow, we managed to bring<br>the girl’s rampage to an end."
,msg8-2,"But, in trying to dispel the Curse,<br>which was stronger than before,<br>the Hero of the Staff<br>collapsed to the ground..."
,msg9,"Thankfully, Elaine returned<br>in one piece.<br>Now, we had to help the Hero..."
