Ignore,Key,Message
Y,メッセージ,
,msg1-1,일레인이 미소 지으며<br>자기 몸에 손을 찔러 넣었다.
,msg1-2,그러더니 몸속에서 무언가를<br>찾듯이 손가락을 휘저었다.
,msg2,<i>일레인... 너 대체...</i>
,msg3-1,도저히 말을 잇지 못했다.
,msg3-2,"그녀의 행위 그 자체보다도<br>자기 몸까지 물건 다루듯 하는<br>광경이 공포스러운 나머지,"
,msg3-3,입술이 떨어지지 않았다.
,msg4-1,이윽고 몸 안에서<br>빛나는 무언가를 꺼냈다.
,msg4-2,그것은 일레인의 영혼이었다.
,msg5,‘나는 영혼을 만질 수 있거든.<br> 이 힘으로 용사님을 되살릴 거야.’
,msg6,<i>무슨 소릴 하는 거야?!<br>그런 게 가능할 리 없잖아!<br>우리는 인형 같은 게 아냐!</i>
,msg7,내가 아무리 호소해도<br>그 아이는 미소 지을 뿐이었다.
,msg8-1,이건 일레인이 아니야.
,msg8-2,자기 자신을 희생하지 말라고<br>혼내던 상냥한 일레인이<br>이런 말을 할 리가 없어.
,msg8-3,만일 이게 악마의 소행이라면...
,msg9,<i>일레인...<br>마지막으로 부탁이 있어.</i>
,msg10,<i>널 한번 안아 봐도 될까?</i>
