Ignore,Key,Message
Y,メッセージ,
,msg1-1,Ich muss diese<br>Welt beschützen. 
,msg1-2,"Bevor ich es mich versah,<br>war ich arrogant<br>geworden und glaubte, "
,msg1-3,"ich sei die einzige,<br>die diese Aufgabe<br>erledigen könnte."
,msg2-1,"Naiv näherte ich<br>mich dem Altar – dem Ort,<br>in dessen Nähe die<br>Dämonen auf ihre<br>Gelegenheit warteten. "
,msg2-2,Doch nicht einen<br>einzigen von ihnen<br>konnte ich zerstören. 
,msg2-3,Stattdessen stahl einer der<br>Dämonen meinen Körper ...
,msg3,"Ach, wie konnte<br>ich nur so dumm sein ...?"
,msg4,"Doch auch wenn ich meines<br>Körpers beraubt war,<br>gehörte meine<br>Seele noch mir."
,msg5,"Wenn ich mich weigere,<br>mich zu unterwerfen ...<br>Wenn ich an meinem<br>Herzen festhalte,<br>sollte ich in der Lage sein,<br>meinen Körper<br>zurückzubekommen ...!"
,msg6,"Als der Dämon in meinem<br>Körper meine<br>Entschlossenheit spürte,<br>lachte er höhnisch."
,msg7,"„Es wird Zeit,<br>dass du die wahre<br>Hölle kennenlernst.“"
,msg8,"Dann nahm er meine<br>Hände und begann damit,<br>mir mit ihnen meine<br>Liebsten zu entreißen ..."
