Ignore,Key,Message
Y,メッセージ,
,msg1-1,"""ข้า""<br>กลายเป็นอสูรที่ประกา<br>ศเริ่มต้นการล่าแม่มด "
,msg1-2,หญิงสาวบริสุทธิ์ทั่วทั้ง<br>โลกถูกประหารรายแล้วรายเล่า
,msg2-1,แม้แต่ตอนที่สร้าง<br>แม่มดแห่งคลิฟาและปล<br>ดปล่อยคำสาปลงสู่ผืนโลก 
,msg2-2,หัวใจที่แหลกสลายนี้ก็ยังเฉยชา
,msg3,แต่แล้ว<br>ลำแสงเล็กๆ<br>ก็ส่องสว่างแทรกผ่านความมืดมิด<br>ประกอบเศษซากหัวใจของ<br>ข้ากลับเป็นรูปเป็นร่าง
,msg4-1,...อา<br>แสงนี้คือหลักฐานบ่งบอกกา<br>รมาถึงของผู้สืบทอดไม้เท้าสินะ 
,msg4-2,ตอนนี้ถึงเวลาใช้ชีวิตอันริบหรี่<br>ของข้าให้เกิดประโยชน์แล้วละ
,msg5-1,กำลังทั้งหมดที่ข้ามียับยั้ง<br>พลังของเจ้าอสูรนี้ได้<br>แค่เพียงชั่วขณะเท่านั้น 
,msg5-2,เมื่อเวลามาถึง<br>ได้โปรด...<br>ช่วยจบชีวิตของข้าที...
,msg6-1,ขอโทษที่ปัดภาระ<br>ที่หนักอึ้งนี้ให้เจ้า 
,msg6-2,แต่ขอร้อง<br>ช่วยปกป้องโลกใบนี้ด้วย…
