Ignore,Key,Message
Y,メッセージ,
,msg1-1,Eu queria morrer<br>para poder descansar. 
,msg1-2,"O que por fraqueza desejei,<br>no entanto, não se realizou."
,msg2-1,Ela me disse que<br>o mundo agora precisa<br>de uma papisa. 
,msg2-2,"Palavras cruéis,<br>porém repletas de uma<br>gentil esperança."
,msg3-1,A papisa que eu<br>almejava ser quando<br>pequena já não existe. 
,msg3-2,Agora resta apenas<br>uma tola pecadora<br>maculada de sangue.
,msg4,"Violentada pelo demônio,<br>minha alma continua<br>apodrecendo pouco a pouco."
,msg5-1,Mas é por isso que eu<br>hei de socorrer o máximo<br>de vidas possível. 
,msg5-2,"A isso dedicarei meu coração,<br>meu corpo, minha alma — "
,msg5-3,tudo que possa oferecer.
,msg6-1,"E, como retribuição,<br>enfim poderei sofrer<br>uma morte pavorosa, "
,msg6-2,capaz de fazer qualquer<br>um desviar o olhar.
,msg7-1,Esse é o último desejo 
,msg7-2,que me foi permitido.
