Ignore,Key,Message
Y,メッセージ,
,msg1-1,I was born as the candidate<br>to be the next Pope. 
,msg1-2,"To me, all the great Popes of <br>the past were my inspirations."
,msg2-1,The people respected them <br>for their overflowing <br>love and kindness. 
,msg2-2,It was my dream to be <br>that kind of person.
,msg3,"So, I disciplined myself <br>harder than anyone else."
,msg4,The Pope of the Church of <br>Longinus is tasked with <br>a crucial mission.
,msg5-1,The sealing of <ct=3000>demons</ct>. 
,msg5-2,Those unable to carry out <br>this mission cannot <br>become the Pope.
,msg6,"But, I did not have that power."
,msg7,"All I had was a longing <br>to shine as brightly as <br>the Popes before me, <br>not understanding what <br>protecting the world <br>truly meant."
,msg8-1,There are only a few days <br>left before my ascension <br>as the new Pope. 
,msg8-2,"But, I panic as my efforts <br>are only met with <br>failure after failure. "
,msg8-3,"At this rate, I..."
,msg9,It was then that I met that boy.
