Ignore,Key,Message
Y,メッセージ,
,msg1,O grande altar no<br>norte do continente:<br>era lá que estavam<br>aprisionados os demônios.
,msg2-1,Mas eu cheguei<br>tarde demais. 
,msg2-2,O selo já estava<br>prestes a se romper.
,msg3,"Duzentos anos atrás,<br>o mundo chegou à beira<br>da extinção por causa<br>de um único demônio."
,msg4-1,Dessa maneira a mesma<br>coisa voltaria a acontecer. 
,msg4-2,Eu precisava fazer algo...
,msg5,Foi então que ouvi.<br>Uma revelação divina.
,msg6,"""Não basta derrotar os<br>demônios antes que<br>eles ressuscitem?"""
,msg7,"Ora, que ideia maravilhosa."
,msg8,"Se eu eliminasse os demônios<br>em vez de aprisioná-los,<br>poderia manter<br>a verdadeira paz."
,msg9,Era para isso que<br>minha força existia.
