Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Au début, je me disais<br>simplement qu'il fallait<br>protéger le monde. "
,msg1-2,"Cependant, cette pensée finit<br>par se transformer, et j'en<br>fis une mission personnelle, "
,msg1-3,comme si j'en étais<br>la seule capable.
,msg2-1,Il n'y avait pas d'autres<br>endroits plus proches des<br>démons que celui où ils<br>étaient scellés. 
,msg2-2,"Je m'approchai alors<br>sans me méfier,<br>et au moment où<br>je m'apprêtais à mettre<br>le coup de grâce, "
,msg2-3,quelque chose prit<br>possession de mon corps.
,msg3,Ce que je pouvais être bête...
,msg4,"Malgré la possession<br>de mon corps,<br>mon esprit restait<br>bien présent."
,msg5,Je devais rester forte<br>et ne pas abandonner<br>pour espérer récupérer<br>mon corps un jour... !
,msg6,"Témoin de ma détermination,<br>le démon en moi ricana."
,msg7,« Je vais te montrer<br>à quoi ressemble l'enfer. »
,msg8,Puis il se mit à tuer de<br>mes mains les personnes<br>que je chérissais le plus.
