Ignore,Key,Message
Y,メッセージ,
,msg1,"Quando já não se podia enxergar a<br>carruagem onde a Priscilla<br>estava sendo levada,<br>alguém disse:"
,msg2,"""A Grande Bruxa será levada<br>de volta aonde pertence.<br>Você já não é necessária."""
,msg3,"Ah... Desde o início,<br>eles nunca tiveram a intenção<br>de cumprir a promessa."
,msg4,"Eu iria morrer ali,<br>sem conseguir protegê-la...?"
,msg5,Nem pensar... Nem pensar!
,msg6,"Quando me dei conta,<br>essa raiva,<br>essa frustração por não<br>ter mantido minha palavra<br>tinha-se convertido<br>no meu poder."
,msg7,"Um dos homens percebeu<br>a minha transformação,<br>mas já era tarde."
,msg8,"""Eu jamais vou perdoá-los."
,msg9,"Eu mesma vou derrotar<br>cada um de vocês!"""
