Ignore,Key,Message
Y,メッセージ,
,msg1,หากข้ากลายเป็นแม่มดเร็วกว่านี้<br>ข้าก็คงสามารถปกป้องนางได้…
,msg2,ไม่ มันสายเกินกว่าที่จะ<br>พูดแก้ตัว ดังนั้น<br>ข้าจะไปช่วยนางเสียตอนนี้เลย
,msg3,ข้า...คงไม่ได้กลับมา<br>ที่หมู่บ้านแห่งนี้แน่แล้ว
,msg4,เพราะหากพริสซิลล<br>ากับข้าอาศัยอยู่ที่นี่ต่อ 
,msg5,พวกเราก็จะเป็นเพียงเครื่อง
,msg6,มือที่ทำให้สายเลือด<br>ของแม่มดยังคงอยู่เท่านั้น
,msg7,รอข้าก่อนนะ พริสซิลลา...!
,msg8,ข้าจะรักษาสัญญาที่ได้ให้ไว้กับเจ้า<br>ข้าจะไม่มีวันล้มเลิกความ<br>ตั้งใจจนว่าเราสองคนจะ
,msg9,ได้กลับมาอยู่ด้วยกันอีกครั้ง!
