Ignore,Key,Message
Y,メッセージ,
,msg1,"В тот день я тайно вынесла<br>коронуИ я никогда,<br>никогда не сдамся,<br>пока мы снова не воссоединимся!<br>из дома и надела ее ей на голову."
,msg2,А потом я притворялась<br>ее рыцарем -<br>как будто бы я ей служу.
,msg3,"Я делала все это,<br>чтобы проводить<br>с ней побольше<br>времени - с этой тихой,<br>испуганной девочкой."
,msg4,"Мы пообещали друг другу,<br>что однажды сможем без<br>страха выходить<br>за пределы деревни."
,msg5,"""Присцилла, я тебя защищу""."
,msg6,"Нас объединяло то,<br>что наши семьи были<br>потомками ведьмы,<br>основавшей нашу деревню."
,msg7,"В этой убогой деревеньке<br>все боялись нас, "
,msg8,кроме Зары и Скульд - только<br>они выходили поиграть с нами.
,msg9,...Но я была так счастлива.
