Ignore,Key,Message
Y,メッセージ,
,msg1,"El aire apestaba <br>a brasas ardientes, "
,msg2,y una espada fría me <br>apuntaba a la garganta.
,msg3,"De pie, con mareo, <br>oí la voz de Priscilla."
,msg4,"""Iré... "
,msg5,"Así que, por favor... <br>¡No le hagan daño a Rean!"""
,msg6,No... No puede ser... <br>¡No lo hagas!
,msg7,Esa explosión era <br>el poder de Priscilla...
,msg8,"Se convirtió en bruja <br>para protegerme, "
,msg9,y esos hombres se la <br>llevaron a cambio de <br>mi vida.
,msg10,"""Priscilla... ¡¡¡Priscilla!!!"""
,msg11,"Seguí llamándola mientras <br>se marchaba, obligada a <br>llevar una corona idéntica <br>a la de nuestra aldea."
,msg12,
