Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Eines Tages hörte <br>ich in der Stadt, "
,msg1-2,dass das Militär unseres <br>Landes von einem <br>feindlichen Hexentrupp <br>dezimiert wurde.
,msg2-1,"Die Hexen <br>erschufen Schilde, <br>an denen alles abprallte, "
,msg2-2,sodass unsere Angriffe <br>nicht durchkamen.
,msg3-1,"Meine Waffen sind mit <br>Magie versetzt, "
,msg3-2,aber gegen diese <br>Schilde waren sie <br>anscheinend nutzlos.
,msg4,Und dieser Hexentrupp <br>marschierte unaufhaltsam <br>voran und würde über <br>kurz oder lang vor unserer <br>Tür stehen ...
,msg5-1,Ich muss irgendwas <br>unternehmen. 
,msg5-2,"Ich bin eine Hexe <br>und eine Schmiedin, <br>also gibt es sicher etwas, <br>was nur ich tun kann."
,msg6-1,"Das ist es ... <br>Ich werde versuchen die <br>Menge an Magie zu <br>erhöhen, mit der ich meine <br>Waffen versetze. "
,msg6-2,Die übliche Menge bringt <br>es einfach nicht mehr.
,msg7-1,Ich muss noch mehr <br>Magie einsetzen. 
,msg7-2,"Es wird Zeit in <br>Anspruch nehmen, <br>aber ich werde es schaffen."
,msg8-1,Seitdem konzentriere <br>ich beharrlich magische <br>Kräfte in meine Waffen. 
,msg8-2,Um gegen den <br>Hexentrupp zu kämpfen. <br>Um so viele Stadtbewohner <br>wie möglich zu beschützen.
,msg9,"... Und um eine <br>Macht zu erschaffen, <br>die den Feind <br>vernichten würde."
