Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Suatu hari, <br>ada pembicaraan di kota <br>tentang bagaimana pasukan "
,msg1-2,militer negara kami <br>dihancurkan oleh skuadron <br>penyihir musuh.
,msg2-1,"Para penyihir membuat <br>perisai yang menangkal <br>segala hal, "
,msg2-2,mencegah serangan kami <br>untuk menembusnya.
,msg3-1,"Senjataku diperkuat <br>dengan kekuatan sihir, "
,msg3-2,tapi sepertinya <br>senjata-senjata itu tidak <br>berguna melawan <br>perisai-perisai itu.
,msg4,"Skuadron penyihir itu <br>dengan cepat <br>menginvasi daerah ini, <br>dan tak butuh waktu lama, <br>mereka akan tiba di <br>depan pintu kami..."
,msg5-1,Aku harus <br>melakukan sesuatu. 
,msg5-2,"Aku seorang penyihir <br>dan pandai besi, <br>jadi pasti ada sesuatu yang <br>hanya bisa <br>dilakukan olehku."
,msg6-1,Itu dia—aku akan <br>mencoba meningkatkan <br>kekuatan sihir yang <br>aku gunakan untuk <br>menguatkan senjataku. 
,msg6-2,Peningkatan kekuatan sihir <br>yang seperti biasanya <br>tidak akan cukup lagi.
,msg7-1,Aku harus menggunakan <br>kekuatan sihir yang <br>lebih banyak lagi. 
,msg7-2,"Itu akan <br>membutuhkan waktu, <br>tapi aku akan <br>menyelesaikannya."
,msg8-1,"Sejak saat itu, <br>aku dengan tekun <br>memfokuskan kekuatan <br>sihir ke dalam senjataku. "
,msg8-2,Untuk bertarung melawan <br>skuadron penyihir. <br>Untuk melindungi sebanyak <br>mungkin penduduk kota.
,msg9,"...Dan, untuk membuat <br>kekuatan yang akan <br>menghancurkan musuh."
