Ignore,Key,Message
Y,メッセージ,
,msg1,Vũ khí của tôi đã<br>cứu mạng người khác?
,msg2,"Sao có thể...<br>Rốt cuộc, thì tôi... "
,msg3-1,"Sau đó,<br>Richesse đã lấy ra<br>một thanh kiếm cũ. "
,msg3-2,Tôi nhận ra nó. 
,msg3-3,Thanh kiếm này là thứ tôi<br>đã rèn từ nhiều năm trước.
,msg4-1,Nó là thanh kiếm ma thuật<br>sẽ không bao giờ gãy và<br>dẫn đường cho chủ nhân<br>của nó đến chiến thắng. 
,msg4-2,"Khi tôi rèn thanh kiếm này, "
,msg4-3,điều duy nhất tôi nghĩ trong<br>đầu là bảo vệ mạng sống.
,msg5,"“Nhờ thanh kiếm này,<br>mọi người đã sống sót.<br>Đây chính là bằng chứng.”"
,msg6-1,Rồi Richesse đưa<br>cho tôi một xấp thư. 
,msg6-2,Chúng là những lời<br>tri ân của rất nhiều người. 
,msg6-3,Richesse nói rằng cô<br>ấy đã tìm kiếm tôi khắp<br>nơi để đảm bảo rằng<br>tôi đọc được chúng.
,msg7-1,Aaa...thì ra là vậy. 
,msg7-2,Tôi chế tạo vũ khí là<br>để bảo vệ mạng sống—
,msg7-3,chứ không phải phá<br>hủy sinh mệnh. 
,msg7-4,mối đe dọa của<br>quân đoàn phù thủy<br>khiến tôi sợ hãi và 
,msg7-5,tạo ra một loại vũ khí<br>cướp đi mạng sống.
,msg8-1,Tôi sẽ không phạm<br>sai lầm lần nữa. 
,msg8-2,"Lần này,<br>tôi sẽ vung búa như<br>cách tôi đã làm trước đây,<br>và tạo ra loại vũ khí<br>bảo vệ mạng sống. "
,msg8-3,Vũ khí ma thuật được<br>tạo ra chỉ với một mục<br>đích là giữ cho chủ<br>nhân của chúng sống sót.
