Ignore,Key,Message
Y,メッセージ,
,msg1-1,Ich hatte dieses teuflische <br>Schwert über einen langen <br>Zeitraum hinweg mit meinen <br>magischen Kräften versetzt. 
,msg1-2,"Ich bin mir sicher, <br>dass es diese magischen <br>Kräfte sind, die nun außer <br>Kontrolle geraten sind."
,msg2-1,"Der einzige Weg, <br>es aufzuhalten, ist, <br>es zu zerstören. "
,msg2-2,"Aber um eine Chance <br>gegen dieses teuflische <br>Schwert zu haben, benötigt <br>es mehr magische Kraft, <br>als ihm selbst innewohnt."
,msg3-1,"Das übersteigt bei Weitem alles, <br>was ich an Kräften habe ... "
,msg3-2,aber ich muss es einfach tun. 
,msg3-3,Das ist meine Verantwortung <br>als Erschafferin <br>dieses Schwertes.
,msg4,"Und wenn ich dabei <br>mein Leben geben muss, <br>dann soll es so sein."
,msg5-1,"Als meine Hand bei <br>diesem Gedanken zitterte, "
,msg5-2,legte Richesse ihre fest darauf.
,msg6,"„Wenn es das ist, <br>was getan werden muss, <br>stehen dir meine Kräfte <br>zur Verfügung, Partnerin.“"
,msg7-1,"Richesse, warum ...? "
,msg7-2,"Und als ich sprachlos dastand, "
,msg7-3,"sprach sie mit demselben <br>strahlenden Lächeln zu mir, <br>wie an dem Tag, <br>an dem wir uns zum <br>ersten Mal trafen."
,msg8,"„Wir sind doch Partner. <br>Wir teilen unsere Sünden, <br>unseren Schmerz ... <br>einfach alles. <br>Also denk nicht mal daran, <br>diese Bürde alleine zu tragen.“"
,msg9-1,"Eigentlich wusste ich, <br>dass ich Richesse da nicht <br>mit reinziehen sollte."
,msg9-2,Die Last dieser Sünde musste <br>ich selbst tragen. 
,msg9-3,"Aber ich hatte nicht die Kraft, <br>ihre Hand abzustreifen."
,msg10-1,Das stimmt. 
,msg10-2,"Ich schmiede, <br>und Richesse liefert. "
,msg10-3,Das sind wir.
,msg11-1,"Von nun an <br>werde ich weiter <br>Waffen schmieden, <br>die Leben schützen, "
,msg11-2,"und zwar mit <br>diesen Händen, <br>an die Richesse ... "
,msg11-3,an die meine <br>Partnerin glaubt.
