Ignore,Key,Message
Y,メッセージ,
,msg1,经过多番尝试，<br>我终于完成了那把武器。
,msg2-1,一把用来突破魔女的护盾，
,msg2-2,魔力含量已经达到极限的<br><ct=3000>魔法之剑</ct>。
,msg3,其威力之大，<br>只要一击就能击溃<br>上百名士兵。
,msg4-1,这简直就是力量的象征。
,msg4-2,亲眼目睹这样的威力，<br>会让敌军士气大挫，
,msg4-3,战争将在一瞬间结束。
,msg5-1,当时我为自己的这双手<br>感到无比自豪。
,msg5-2,因为它们成功打造出了<br>保护大家的武器。
,msg6-1,不久后，<br>魔女部队攻打过来，<br>军队用我的剑迎敌。
,msg6-2,然后……惨剧发生了。
,msg7-1,仅仅一击，<br>敌军就彻底溃败了。
,msg7-2,魔女的残骸遍布整个战场，<br>其中还有年幼的小女孩……
,msg8-1,我究竟做了什么……
,msg8-2,那根本不是武器，<br>而是纯粹的<ct=3000>杀戮工具</ct>。
,msg9-1,直到那一刻，我才终于明白，
,msg9-2,结束战争究竟意味着什么，<br>以及自己都干了什么好事。
,msg10,这双手——<br>已经变得肮脏无比。
