Ignore,Key,Message
Y,メッセージ,
,msg1,После бесчисленных проб<br>и ошибок моя работа<br>была закончена.
,msg2-1,"Использовав всю свою<br>магическую силу<br>до последней капли, "
,msg2-2,"я создала оружие,<br>способное пробить<br>щиты тех ведьм,<br>- магический меч."
,msg3,"Его мощи хватило бы на то,<br>чтобы уничтожить одним<br>ударом сотню солдат."
,msg4-1,Это было само<br>олицетворение силы. 
,msg4-2,"Мощь этого меча<br>сломит дух любого,<br>кто взглянет на него, "
,msg4-3,и все войны завершатся<br>в мгновение ока.
,msg5-1,Тогда я гордилась<br>своими руками. 
,msg5-2,"Эти руки создали оружие,<br>которое защитит всех."
,msg6-1,"Когда батальон ведьм,<br>наконец, добрался до<br>города и напал на нас,<br>армия использовала<br>мой меч. "
,msg6-2,И тогда...<br>случилась трагедия.
,msg7-1,Одним взмахом меча батальон<br>ведьм был уничтожен. 
,msg7-2,Поле боя было<br>усыпано их останками...<br>и среди них была<br>маленькая девочка... 
,msg8-1,Что...<br>Что же я наделала?.. 
,msg8-2,Я создавала не такое оружие.<br>Это просто орудие для убийства.
,msg9-1,В этот момент<br>я наконец поняла... 
,msg9-2,что действительно значит<br>закончить войну и что для<br>этой цели сделала я.
,msg10,...Я взглянула на свои<br>руки и увидела лишь<br>отвратительную грязь.
