Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Однажды по городу<br>пошли разговоры о том, "
,msg1-2,как войско нашей<br>страны разбил вражеский<br>батальон ведьм.
,msg2-1,"Ведьмы создали щиты,<br>отражавшие любые удары, "
,msg2-2,и ни одна наша атака не<br>смогла достигнуть цели.
,msg3-1,"Мое оружие наделено<br>магической силой, "
,msg3-2,но даже оно оказалось<br>бесполезным против<br>этих щитов.
,msg4,"Этот батальон ведьм<br>быстро продвигается<br>вглубь страны,<br>и совсем скоро они<br>будут на подходах<br>к нашему городу... "
,msg5-1,Я должна сделать что-то. 
,msg5-2,"Я ведьма,<br>я кузнец -<br>должно же быть что-то,<br>что под силу только<br>мне одной."
,msg6-1,"Точно - я попробую<br>увеличить магическую<br>силу, которой наделяю<br>свое оружие. "
,msg6-2,Обычной мощности<br>уже недостаточно.
,msg7-1,Я должна использовать<br>еще больше<br>магической силы. 
,msg7-2,"Это займет время,<br>но я сделаю это."
,msg8-1,С тех пор я денно и нощно<br>вливала свою магическую<br>силу в оружие. 
,msg8-2,Чтобы отбить атаку<br>батальона ведьм.<br>Чтобы защитить как можно<br>больше жителей города.
,msg9,"...И чтобы создать силу,<br>способную уничтожить врага."
