Ignore,Key,Message
Y,メッセージ,
,msg1-1,那把魔剑经过长时间的魔力灌注，
,msg1-2,一定是魔力因此失去了控制。
,msg2-1,想要阻止它，就只能将它摧毁。
,msg2-2,但只有更强大的魔力，<br>才能与那把魔剑抗衡。
,msg3-1,我的魔力不够……
,msg3-2,但我必须去做。
,msg3-3,因为这是锻造者的责任。
,msg4,哪怕会耗尽我的生命，<br>也在所不惜。
,msg5-1,就在那个时候，
,msg5-2,一双温暖有力的手<br>握住了我颤抖的双手。
,msg6,“那就把我的力量拿去用吧，<br>　好搭档。”
,msg7-1,丽瑟丝，为什么……
,msg7-2,丽瑟丝露出了和初次见面时<br>同样爽朗的笑容，<br>对困惑的我这样说道：
,msg7-3,
,msg8,“我们是好搭档。<br>　罪过也好痛苦也罢，<br>　都要两个人共同分担。<br>　所以不许你一个人硬扛。”
,msg9-1,我知道自己其实<br>不该把她牵扯进来。
,msg9-2,因为这是我的罪过。
,msg9-3,但我却没能甩开她的手。
,msg10-1,嗯，说的没错。
,msg10-2,我负责锻造，<br>丽瑟丝负责运送。
,msg10-3,我们合作无间。
,msg11-1,这次我一定要打造出<br>用来守护生命的武器。
,msg11-2,用我的搭档——
,msg11-3,丽瑟丝最信任的这双手。
