Ignore,Key,Message
Y,メッセージ,
,msg1,Nach vielen Versuchen <br>und Fehlschlägen war es <br>endlich vollbracht.
,msg2-1,"Indem ich meine gesamte <br>magische Kraft in sie flößte, <br>erschuf ich eine Waffe, "
,msg2-2,die die Schilde dieser Hexen <br>durchbrechen konnte: <br>ein magisches Schwert.
,msg3,"Es hatte die Kraft, <br>einhundert Soldaten mit <br>einem Hieb auszulöschen."
,msg4-1,Das ultimative <br>Machtsymbol. 
,msg4-2,"Seine Gewalt wird den <br>Willen eines jeden brechen, <br>der es sieht, "
,msg4-3,und Kriege werden <br>augenblicklich entschieden.
,msg5-1,Damals war ich so <br>stolz auf diese Hände. 
,msg5-2,"Diese Hände, <br>die eine Waffe <br>erschaffen hatten, <br>die alle beschützen würde."
,msg6-1,"Als der <br>Hexentrupp schließlich <br>kam und uns angriff, <br>setzte die Armee <br>mein Schwert ein. "
,msg6-2,Dann ... <br>geschah die Tragödie.
,msg7-1,Ein einziger Hieb <br>vernichtete den Hexentrupp. 
,msg7-2,"Das Schlachtfeld <br>war übersät von dem, <br>was von den Hexen übrig war. <br>Unter ihnen ... <br>war ein kleines Mädchen."
,msg8-1,Was ... <br>Was in Gottes <br>Namen habe ich nur ...? 
,msg8-2,"Das ist nicht die Waffe, <br>die ich erschuf. <br>Das ist ein bloßes <br>Mordwerkzeug."
,msg9-1,"In diesem Augenblick <br>wurde mir endlich klar ... <br>was es wirklich hieß, "
,msg9-2,"einen Krieg zu beenden, <br>und was ich getan hatte, <br>um das zu erreichen."
,msg10,Ich blickte auf <br>meine Hände herab <br>und war von <br>ihnen angewidert.
