Ignore,Key,Message
Y,メッセージ,
,msg1,"After a great deal <br>of trial and error, <br>it was finally complete."
,msg2-1,"By pouring every ounce <br>of my magic power into it, "
,msg2-2,I created a weapon that <br>could break through <br>those witches’ shields—<br>a <ct=3000>magic sword</ct>.
,msg3,It had the might capable <br>of annihilating 100 soldiers <br>in a single swing.
,msg4-1,It was a true <br>symbol of power. 
,msg4-2,"Its might will crush <br>the spirits of anyone <br>who lays eyes on it, "
,msg4-3,and wars will end <br>in an instant.
,msg5-1,"Back then, I felt <br>so proud of these hands. "
,msg5-2,These hands that created <br>a weapon that would <br>protect everyone.
,msg6-1,"When the witch squadron <br>finally came and <br>attacked us, the army <br>used my sword."
,msg6-2,Then...tragedy struck.
,msg7-1,A single swing decimated <br>the witch squadron. 
,msg7-2,"The battlefield was littered <br>with what remained <br>of the witches...<br>and among them, a little girl..."
,msg8-1,What... <br>What in the world did I...? 
,msg8-2,That isn’t the weapon I created. <br>It’s just a <ct=3000>tool for murder</ct>.
,msg9-1,"At that moment, <br>I finally realized..."
,msg9-2,"what it truly means to end a war, <br>and what I did to achieve that."
,msg10,"...I took one look <br>at my hands, <br>and all I saw <br>was filth."
