Ignore,Key,Message
Y,メッセージ,
,msg1-1,那把魔劍經過長時間的<br>魔力灌注，
,msg1-2,一定是魔力失去了控制。
,msg2-1,想要阻止它，就只能摧毀它。
,msg2-2,但是要跟那把魔劍抗衡，<br>就需要比它更多的魔力。
,msg3-1,我的魔力不夠……
,msg3-2,但我必須去做。
,msg3-3,這是製造者的責任。
,msg4,就算會耗盡我的生命，<br>也在所不惜。
,msg5-1,就在這個時候，
,msg5-2,一雙溫暖有力的手，<br>堅定地按住我顫抖的雙手。
,msg6,「那就把我的力量拿去用吧，<br>　好搭檔。」
,msg7-1,麗瑟絲，為什麼……
,msg7-2,麗瑟絲露出與初次見面時<br>相同的爽朗笑容，<br>對困惑的我說：
,msg7-3,
,msg8,「我們是好搭檔，<br>　罪過也好痛苦也罷，<br>　都要兩個人一起分擔。<br>　所以不許妳一個人硬扛。」
,msg9-1,我知道自己其實不該把她<br>牽扯進來。
,msg9-2,這是我的罪過，
,msg9-3,但我卻無法甩開她的手。
,msg10-1,嗯，說的沒錯。
,msg10-2,我負責打造，<br>麗瑟絲負責運送。
,msg10-3,我們合作無間。
,msg11-1,這一次，我會打造出<br>守護生命的武器。
,msg11-2,用我的搭檔——
,msg11-3,麗瑟絲最信任的這雙手。
