Ignore,Key,Message
Y,メッセージ,
,msg1,我的武器救了人？
,msg2,怎么可能……<br>我明明……
,msg3-1,就在这时，<br>丽瑟丝拿出了一把旧剑。
,msg3-2,我能认出来，
,msg3-3,那是我以前锻造的剑。
,msg4-1,绝不会折断，<br>能带领持有者<br>走向胜利的魔法之剑。
,msg4-2,
,msg4-3,是我一心想着保护他人<br>而打造的剑。
,msg5,“多亏了这把剑，<br>　大家才能活下来。<br>　这些就是证明。”
,msg6-1,丽瑟丝递给我一沓信。
,msg6-2,那是许多人<br>写给我的感谢信。
,msg6-3,丽瑟丝说她一直在找我，<br>就是为了将这些信<br>送到我手上。
,msg7-1,啊……是啊。
,msg7-2,我打造武器的目的<br>是为了守护生命，
,msg7-3,而不是制造死亡。
,msg7-4,但我却因为害怕<br>来自敌军的威胁，
,msg7-5,造出了一把<br>用来杀人的武器。
,msg8-1,我不会再犯错了。
,msg8-2,这次我一定要打造出<br>用来守护生命的武器。
,msg8-3,就像从前一样，<br>打造能让持有者<br>活下来的<ct=3000>魔法武器</ct>。
