Ignore,Key,Message
Y,メッセージ,
,msg1,"When I first joined the bandits, <br>my endless thoughts of revenge <br>would drive me mad."
,msg2,"But, the chief never once <br>abandoned me."
,msg3-1,"I haven’t even rewarded them <br>for saving me, though..."
,msg3-2,"Not to mention, <br>I’m a witch...!"
,msg3-3,"So then, why...?"
,msg4,"Seeing my anxiety grow, <br>the chief said to me,"
,msg5-1,“I promised to save you...
,msg5-2,"We keep our word, <br>even if it kills us.”"
,msg5-3,"“So from now on, <br>this is your home..."
,msg5-4,"Welcome home, Garmr.”"
,msg6-1,What the heck... <br>You’re outta your mind.
,msg6-2,But...I was so happy.
,msg7-1,"And so, I became a bandit—"
,msg7-2,a bandit of the cool and <br>powerful Mountain Tribe.
