Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Sejak itu, aku bekerja keras, <br>dan diberi kepercayaan <br>sebagai penerus pemimpin."
,msg1-2,"Aku masih membenci pria <br>mengerikan itu, tapi sekarang <br>aku memiliki sesuatu yang <br>lebih penting."
,msg1-3,
,msg2-1,"Aku memiliki Suku Gunung, "
,msg2-2,dan telah berpisah dengan <br>masa lalu yang penuh <br>dengan kebencian.
,msg2-3,"Setidaknya, itu yang aku <br>pikirkan..."
,msg3-1,Dia kembali.
,msg3-2,Orang yang membunuh <br>teman-temanku sekarang <br>menyerbu tempat <br>persembunyian kami.
,msg4-1,"Dia serius dengan itu, <br>dan mengklaim bahwa dia <br>ke sini untuk mengalahkan <br>penyihir yang terkutuk."
,msg4-2,"Tapi pada kenyataannya, dia <br>datang untuk membunuhku...<br>karena aku yang tau <br>kebenarannya."
,msg5-1,Semua orang telah dibantai—<br>bahkan pemimpin.
,msg5-2,"Dia mencoba untuk <br>melindungi orang-orang <br>yang tidak bisa melarikan <br>diri, tapi ditembak mati."
,msg6-1,Pikiran-pikiran gelap muncul <br>kembali di dalam diriku.
,msg6-2,Apa kau ingin mengambil <br>teman-temanku dariku <br>lagi...?!
,msg6-3,"Kemudian, seolah-olah <br>menyemangatiku, kata-kata <br>kepala suku melintas di <br>pikiranku."
,msg7-1,"""Tegarlah..."
,msg7-2,Bunuh dia...
,msg7-3,"Bunuh mereka semua."" "
,msg8-1,"Mematuhi perkataan <br>itu, aku mengeluarkan <br>kekuatan sihirku... "
,msg8-2,Untuk membunuh <br>semua musuh.
,msg8-3,Untuk membuktikan <br>kekuatan Suku.
