Ignore,Key,Message
Y,メッセージ,
,msg1-1,그런....
,msg1-2,충격으로 무너져 내릴 뻔한 나를
,msg1-3,플로렌스가 지탱해 주었다.
,msg2,그녀는 나에게 다정하게<br>미소를 짓고는...<br>교황님에게 따지고 들었다.
,msg3-1,‘포르티나는<br> 나를 구원해 준 은인...
,msg3-2, 그런 사람이 재앙을 부르는<br> 마녀일 리가 없어!’
,msg3-3,그렇게 플로렌스는<br>교황님께 진언해 주었다.
,msg4,"고마워, 플로렌스.<br>그 마음만으로도 나는...."
,msg5-1,그때였다....
,msg5-2,교황님이 들고 있는 창이<br>괴이하게 빛난 것 같았다. 
,msg5-3,기분... 탓인가?
,msg6-1,갑자기 교황님과 눈이 마주쳤다.
,msg6-2,그녀는 나를 보자마자<br>비웃는 듯한 미소를 띠고...
,msg6-3,그리고 플로렌스에게<br>검을 건네며 이렇게 말했다.
,msg7-1,‘네놈이 병으로 생사를 헤맨 것도<br> 저 마녀의 짓이다.
,msg7-2, 저 여자를 죽여라’ 라고.
