Ignore,Key,Message
Y,メッセージ,
,msg1-1,Mi cuerpo se transformó <br>en el de una bruja. 
,msg1-2,Las brujas son malévolos <br>monstruos que devastan <br>el mundo: 
,msg1-3,la fuente de plagas y desastres... <br>Y de toda clase de desgracias.
,msg2,Su misma existencia <br>hace que la gente sufra...
,msg3,¿Por qué me está pasando esto...?
,msg4-1,"No, esta seguramente es otra <br>de las pruebas de la deidad. "
,msg4-2,Nunca pondría a nadie en una <br>prueba que no pueda superar.
,msg5-1,"Oh, deidad, venceré esta prueba <br>que has presentado ante mí. "
,msg5-2,"Así que, te lo ruego... <br>muéstrame el camino."
,msg6-1,"No mucho después de eso, "
,msg6-2,llegó una carta de convocación <br>de Su Santidad. <br>Fue como una señal <br>la misma deidad.
,msg7-1,"La información sobre <br>mi condición estaba <br>escrita en la carta, "
,msg7-2,así como la existencia de <br>un método para curarla.
,msg8-1,Gracias al cielo. <br>Mis oraciones no fueron en vano... 
,msg8-2,"Oh, deidad, estoy eternamente <br>agradecida."
,msg9-1,"Para afrontar <br>esta próxima prueba, "
,msg9-2,"partí hacia el corazón <br>de la Santa Sede, <br>donde esperaba Su Santidad."
