Ignore,Key,Message
Y,メッセージ,
,msg1,"Quiero salvarlas, <br>pero ¿qué debo hacer?"
,msg2,Solo podía hacer algo: <br>ir a la iglesia y testificar <br>que no era una bruja.
,msg3,Pero existe la posibilidad de <br>que me llamen cómplice y <br>me detengan también.
,msg4,"Son famosos por utilizar <br>crueles métodos de tortura. <br>Si me atrapan, puede que..."
,msg5,Seguía dudando... y dudando...
,msg6,"Y al final, encerré la carta en <br>mi armario y fingí que nunca <br>la había leído."
,msg7-1,"Mientras cerraba los ojos y <br>me perdía en la indecisión, "
,msg7-2,tú salvaste a mis amigas.
,msg8,Siento vergüenza <br>por haber huido.
,msg9,Milord... quiero llegar <br>a ser como tú.
,msg10,"Alguien que, sin importar <br>el peligro, puede arriesgar <br>su vida por aquellos que <br>son importantes para él."
,msg11,¿Quiénes son?
,msg12-1,Bueno... hasta <br>que me disculpe... 
,msg12-2,es un secreto.
